,userId,movieId,rating,genres
54,0,1030,3.0,Adventure|Animation|Children|Musical
55,0,1031,5.0,Adventure|Children|Musical
56,0,1032,5.0,Adventure|Animation|Children|Fantasy|Musical
57,0,1042,4.0,Comedy|Drama
58,0,1049,5.0,Action|Adventure
59,0,1060,4.0,Comedy|Drama
60,0,1073,5.0,Children|Comedy|Fantasy|Musical
61,0,1080,5.0,Comedy
62,0,1089,5.0,Crime|Mystery|Thriller
63,0,1090,4.0,Drama|War
64,0,1092,5.0,Crime|Mystery|Thriller
65,0,1097,5.0,Children|Drama|Sci-Fi
66,0,1127,4.0,Action|Adventure|Sci-Fi|Thriller
67,0,1136,5.0,Adventure|Comedy|Fantasy
68,0,1196,5.0,Action|Adventure|Sci-Fi
69,0,1197,5.0,Action|Adventure|Comedy|Fantasy|Romance
70,0,1198,5.0,Action|Adventure
71,0,1206,5.0,Crime|Drama|Sci-Fi|Thriller
72,0,1208,4.0,Action|Drama|War
73,0,1210,5.0,Action|Adventure|Sci-Fi
74,0,1213,5.0,Crime|Drama
75,0,1214,4.0,Horror|Sci-Fi
76,0,1219,2.0,Crime|Horror
77,0,1220,5.0,Action|Comedy|Musical
78,0,1222,5.0,Drama|War
79,0,1224,5.0,Action|Drama|Romance|War
80,0,1226,5.0,Drama|Romance
81,0,1240,5.0,Action|Sci-Fi|Thriller
82,0,1256,5.0,Comedy|Musical|War
83,0,1258,3.0,Horror
84,0,1265,4.0,Comedy|Fantasy|Romance
85,0,1270,5.0,Adventure|Comedy|Sci-Fi
86,0,1275,5.0,Action|Adventure|Fantasy
87,0,1278,5.0,Comedy|Fantasy
88,0,1282,5.0,Animation|Children|Fantasy|Musical
89,0,1291,5.0,Action|Adventure
90,0,1298,5.0,Drama|Musical
91,0,1348,4.0,Horror
92,0,1377,3.0,Action|Crime
93,0,1396,3.0,Action|Comedy|Crime|Drama|Sci-Fi
94,0,1408,3.0,Action|Romance|War|Western
95,0,1445,3.0,Comedy|War
96,0,1473,4.0,Action|Comedy|Crime|Drama
97,0,1500,4.0,Comedy|Crime|Romance
98,0,1517,5.0,Action|Adventure|Comedy
99,0,1552,4.0,Action|Adventure|Thriller
100,0,1573,5.0,Action|Crime|Drama|Thriller
101,0,1580,3.0,Action|Comedy|Sci-Fi
102,0,1587,5.0,Action|Adventure|Fantasy
103,0,1617,5.0,Crime|Film-Noir|Mystery|Thriller
104,0,1620,4.0,Crime|Drama|Mystery|Thriller
105,0,1625,5.0,Drama|Mystery|Thriller
106,0,1644,3.0,Horror|Mystery|Thriller
107,0,1676,3.0,Action|Sci-Fi
108,0,1732,5.0,Comedy|Crime
109,0,1777,4.0,Comedy|Romance
110,0,1793,4.0,Comedy
111,0,1804,5.0,Crime|Drama
112,0,1805,4.0,Crime|Drama|Mystery|Thriller
113,0,1920,4.0,Animation|Children|Fantasy|War
114,0,1927,5.0,Action|Drama|War
115,0,1954,5.0,Drama
116,0,1967,4.0,Adventure|Fantasy|Musical
117,0,2000,4.0,Action|Comedy|Crime|Drama
118,0,2005,5.0,Action|Adventure|Children|Comedy|Fantasy
119,0,2012,4.0,Adventure|Comedy|Sci-Fi|Western
120,0,2018,5.0,Animation|Children|Drama
121,0,2028,4.0,Action|Drama|War
122,0,2033,5.0,Adventure|Animation|Children|Fantasy
123,0,2046,4.0,Adventure|Children|Sci-Fi
124,0,2048,5.0,Action|Animation|Children|Crime
125,0,2054,4.0,Adventure|Children|Comedy|Fantasy|Sci-Fi
126,0,2058,5.0,Action|Crime|Drama|Mystery|Thriller
127,0,2078,5.0,Animation|Children|Comedy|Musical
128,0,2090,5.0,Adventure|Animation|Children|Crime|Drama
129,0,2093,3.0,Adventure|Children|Fantasy
130,0,2094,5.0,Action|Adventure|Sci-Fi
131,0,2096,4.0,Animation|Children|Musical
132,0,2099,4.0,Adventure|Animation|Children|Musical
133,0,2105,4.0,Action|Adventure|Sci-Fi
134,0,2115,5.0,Action|Adventure|Fantasy
135,0,2116,5.0,Adventure|Animation|Children|Fantasy
136,0,2137,5.0,Animation|Children
137,0,2139,5.0,Adventure|Animation|Children|Drama
138,0,2141,5.0,Adventure|Animation|Children|Comedy
139,0,2143,4.0,Adventure|Fantasy|Romance
140,0,2161,5.0,Adventure|Children|Fantasy
141,0,2174,4.0,Comedy|Fantasy
142,0,2193,4.0,Action|Adventure|Fantasy
143,0,2253,2.0,Comedy|Fantasy
144,0,2268,4.0,Crime|Drama|Thriller
145,0,2273,4.0,Action|Comedy|Crime|Thriller
146,0,2291,5.0,Drama|Fantasy|Romance
147,0,2329,5.0,Crime|Drama
148,0,2338,2.0,Horror|Mystery|Thriller
149,0,2353,5.0,Action|Thriller
150,0,2366,4.0,Action|Adventure|Fantasy|Horror
151,0,2387,5.0,Comedy|Crime
152,0,2389,2.0,Crime|Horror|Thriller
153,0,2395,5.0,Comedy|Drama
154,0,2406,4.0,Action|Adventure|Comedy|Romance
155,0,2414,3.0,Action|Adventure|Children|Fantasy|Mystery|Thriller
156,0,2427,5.0,Action|Drama|War
157,0,2450,4.0,Adventure|Comedy|Sci-Fi
158,0,2459,5.0,Horror
159,0,2470,5.0,Adventure|Comedy
160,0,2478,4.0,Comedy|Western
161,0,2492,4.0,Comedy|Romance
162,0,2502,5.0,Comedy|Crime
163,0,2528,3.0,Action|Adventure|Sci-Fi
164,0,2529,5.0,Action|Drama|Sci-Fi
165,0,2542,5.0,Comedy|Crime|Thriller
166,0,2571,5.0,Action|Sci-Fi|Thriller
167,0,2580,5.0,Comedy|Crime
168,0,2596,5.0,Comedy|Drama
169,0,2616,4.0,Action|Crime
170,0,2617,2.0,Action|Adventure|Comedy|Fantasy|Horror|Thriller
171,0,2628,4.0,Action|Adventure|Sci-Fi
172,0,2640,4.0,Action|Adventure|Sci-Fi
173,0,2641,5.0,Action|Sci-Fi
174,0,2644,4.0,Horror
175,0,2648,4.0,Drama|Horror|Sci-Fi
176,0,2654,5.0,Drama|Fantasy|Horror
177,0,2657,3.0,Comedy|Horror|Musical|Sci-Fi
178,0,2692,5.0,Action|Crime
179,0,2700,5.0,Animation|Comedy|Musical
180,0,2716,5.0,Action|Comedy|Sci-Fi
181,0,2761,5.0,Adventure|Animation|Children|Drama|Sci-Fi
182,0,2797,4.0,Comedy|Drama|Fantasy|Romance
183,0,2826,4.0,Action|Adventure|Fantasy
184,0,2858,5.0,Drama|Romance
185,0,2872,5.0,Adventure|Fantasy
186,0,2899,5.0,Adventure|Animation|Children
187,0,2916,4.0,Action|Adventure|Sci-Fi|Thriller
188,0,2944,5.0,Action|Drama|War
189,0,2947,5.0,Action|Adventure|Thriller
190,0,2948,5.0,Action|Adventure|Thriller
191,0,2949,5.0,Action|Adventure|Thriller
192,0,2959,5.0,Action|Crime|Drama|Thriller
193,0,2985,4.0,Action|Crime|Drama|Sci-Fi|Thriller
194,0,2987,5.0,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
195,0,2991,5.0,Action|Adventure|Thriller
196,0,2993,5.0,Action|Adventure|Thriller
197,0,2997,4.0,Comedy|Drama|Fantasy
198,0,3033,5.0,Comedy|Sci-Fi
199,0,3034,5.0,Adventure|Animation|Children|Comedy|Musical
200,0,3052,5.0,Adventure|Comedy|Fantasy
201,0,3053,5.0,Drama|War
202,0,3062,4.0,Action|Drama|War
203,0,3147,5.0,Crime|Drama
204,0,3168,4.0,Adventure|Drama
205,0,3176,1.0,Drama|Mystery|Thriller
206,0,3243,3.0,Comedy
207,0,3247,3.0,Comedy|Crime
208,0,3253,5.0,Comedy
209,0,3273,5.0,Comedy|Horror|Mystery|Thriller
210,0,3386,5.0,Drama|Mystery|Thriller
211,0,3439,4.0,Action|Children|Fantasy
212,0,3440,4.0,Action|Adventure|Children|Comedy|Fantasy
213,0,3441,5.0,Action|Drama|War
214,0,3448,5.0,Comedy|Drama|War
215,0,3450,5.0,Comedy
216,0,3479,4.0,Adventure|Fantasy|Romance
217,0,3489,4.0,Adventure|Comedy|Fantasy
218,0,3527,4.0,Action|Sci-Fi|Thriller
219,0,3578,5.0,Action|Adventure|Drama
220,0,3617,4.0,Comedy
221,0,3639,4.0,Action|Adventure|Thriller
222,0,3671,5.0,Comedy|Western
223,0,3702,5.0,Action|Adventure|Sci-Fi
224,0,3703,5.0,Action|Adventure|Sci-Fi|Thriller
225,0,3729,5.0,Action|Crime|Drama|Thriller
226,0,3740,4.0,Action|Adventure|Comedy|Fantasy
227,0,3744,4.0,Action|Crime|Thriller
228,0,3793,5.0,Action|Adventure|Sci-Fi
229,0,3809,4.0,Comedy
230,0,4006,4.0,Adventure|Animation|Children|Sci-Fi
231,0,5060,5.0,Comedy|Drama|War
232,1,318,3.0,Crime|Drama
233,1,333,4.0,Comedy
234,1,1704,4.5,Drama|Romance
235,1,3578,4.0,Action|Adventure|Drama
236,1,6874,4.0,Action|Crime|Thriller
237,1,8798,3.5,Action|Crime|Drama|Thriller
238,1,46970,4.0,Action|Comedy
239,1,48516,4.0,Crime|Drama|Thriller
240,1,58559,4.5,Action|Crime|Drama|IMAX
241,1,60756,5.0,Comedy
242,1,68157,4.5,Action|Drama|War
243,1,71535,3.0,Action|Comedy|Horror
244,1,74458,4.0,Drama|Mystery|Thriller
245,1,77455,3.0,Comedy|Documentary
246,1,79132,4.0,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
247,1,80489,4.5,Crime|Drama|Thriller
248,1,80906,5.0,Documentary
249,1,86345,4.0,Comedy
250,1,89774,5.0,Drama
251,1,91529,3.5,Action|Adventure|Crime|IMAX
252,1,91658,2.5,Drama|Thriller
253,1,99114,3.5,Action|Drama|Western
254,1,106782,5.0,Comedy|Crime|Drama
255,1,109487,3.0,Sci-Fi|IMAX
256,1,112552,4.0,Drama
257,1,114060,2.0,Crime|Drama|Thriller
258,1,115713,3.5,Drama|Sci-Fi|Thriller
259,1,122882,5.0,Action|Adventure|Sci-Fi|Thriller
260,1,131724,5.0,Documentary
261,2,31,0.5,Drama
262,2,527,0.5,Drama|War
263,2,647,0.5,Action|Crime|Drama|War
264,2,688,0.5,Action|Adventure|Comedy|War
265,2,720,0.5,Adventure|Animation|Comedy
266,2,849,5.0,Action|Adventure|Sci-Fi|Thriller
267,2,914,0.5,Comedy|Drama|Musical|Romance
268,2,1093,0.5,Drama
269,2,1124,0.5,Drama
270,2,1263,0.5,Drama|War
271,2,1272,0.5,Drama|War
272,2,1275,3.5,Action|Adventure|Fantasy
273,2,1302,0.5,Children|Drama|Fantasy
274,2,1371,3.0,Adventure|Sci-Fi
275,2,1587,4.5,Action|Adventure|Fantasy
276,2,2018,0.5,Animation|Children|Drama
277,2,2080,0.5,Animation|Children|Comedy|Romance
278,2,2090,0.5,Adventure|Animation|Children|Crime|Drama
279,2,2105,2.0,Action|Adventure|Sci-Fi
280,2,2288,4.0,Action|Horror|Sci-Fi|Thriller
281,2,2424,0.5,Comedy|Romance
282,2,2851,5.0,Adventure|Sci-Fi|Thriller
283,2,3024,4.5,Horror|Sci-Fi
284,2,3210,0.5,Comedy|Drama|Romance
285,2,3703,5.0,Action|Adventure|Sci-Fi|Thriller
286,2,3949,0.5,Drama
287,2,4518,5.0,Comedy|Horror
288,2,5048,0.5,Adventure|Children|Comedy
289,2,5181,5.0,Action|Sci-Fi|Thriller
290,2,5746,5.0,Action|Horror|Mystery|Sci-Fi
291,2,5764,4.5,Drama|Horror|Sci-Fi|Thriller
292,2,5919,5.0,Sci-Fi
293,2,6238,0.5,Comedy|Drama|Romance
294,2,6835,5.0,Action|Horror|Sci-Fi
295,2,7899,4.5,Action
296,2,7991,5.0,Action|Sci-Fi
297,2,26409,4.5,Horror|Sci-Fi
298,2,70946,5.0,Fantasy|Horror
299,2,72378,0.5,Action|Drama|Sci-Fi|Thriller
300,3,21,3.0,Comedy|Crime|Thriller
301,3,32,2.0,Mystery|Sci-Fi|Thriller
302,3,45,3.0,Comedy|Drama|Thriller
303,3,47,2.0,Mystery|Thriller
304,3,52,3.0,Comedy|Drama|Romance
305,3,58,3.0,Comedy|Drama|Romance
306,3,106,4.0,Comedy|Drama
307,3,125,5.0,Comedy
308,3,126,1.0,Adventure|Children|Fantasy
309,3,162,5.0,Documentary
310,3,171,3.0,Comedy|Drama
311,3,176,5.0,Comedy
312,3,190,2.0,Thriller
313,3,215,5.0,Drama|Romance
314,3,222,1.0,Drama|Romance
315,3,232,5.0,Comedy|Drama|Romance
316,3,235,2.0,Comedy|Drama
317,3,247,3.0,Crime|Drama
318,3,260,5.0,Action|Adventure|Sci-Fi
319,3,265,5.0,Drama|Fantasy|Romance
320,3,296,1.0,Comedy|Crime|Drama|Thriller
321,3,319,5.0,Comedy|Drama|Thriller
322,3,342,5.0,Comedy
323,3,345,4.0,Comedy|Drama
324,3,348,4.0,Comedy
325,3,351,3.0,Comedy|Drama|Romance
326,3,357,3.0,Comedy|Romance
327,3,368,4.0,Adventure|Comedy|Western
328,3,417,2.0,Comedy|Romance
329,3,441,1.0,Comedy
330,3,450,2.0,Comedy|Drama
331,3,457,5.0,Thriller
332,3,475,5.0,Drama
333,3,492,5.0,Comedy|Mystery
334,3,509,1.0,Drama|Romance
335,3,538,5.0,Drama
336,3,539,1.0,Comedy|Drama|Romance
337,3,553,2.0,Action|Drama|Western
338,3,588,4.0,Adventure|Animation|Children|Comedy|Musical
339,3,593,5.0,Crime|Horror|Thriller
340,3,595,3.0,Animation|Children|Fantasy|Musical|Romance|IMAX
341,3,599,2.0,Adventure|Western
342,3,608,5.0,Comedy|Crime|Drama|Thriller
343,3,648,3.0,Action|Adventure|Mystery|Thriller
344,3,708,4.0,Comedy|Romance
345,3,759,3.0,Documentary
346,3,800,4.0,Drama|Mystery|Western
347,3,892,4.0,Comedy|Drama|Romance
348,3,898,5.0,Comedy|Drama|Romance
349,3,899,4.0,Comedy|Musical|Romance
350,3,902,4.0,Drama|Romance
351,3,904,4.0,Mystery|Thriller
352,3,908,5.0,Action|Adventure|Mystery|Romance|Thriller
353,3,910,5.0,Comedy|Crime
354,3,912,5.0,Drama|Romance
355,3,914,5.0,Comedy|Drama|Musical|Romance
356,3,919,5.0,Adventure|Children|Fantasy|Musical
357,3,920,5.0,Drama|Romance|War
358,3,930,5.0,Film-Noir|Romance|Thriller
359,3,937,3.0,Comedy|Romance
360,3,1025,4.0,Animation|Children|Fantasy|Musical
361,3,1046,5.0,Drama|Romance
362,3,1057,3.0,Comedy|Musical|Romance
363,3,1060,2.0,Comedy|Drama
364,3,1073,4.0,Children|Comedy|Fantasy|Musical
365,3,1077,5.0,Comedy|Sci-Fi
366,3,1079,2.0,Comedy|Crime
367,3,1080,5.0,Comedy
368,3,1084,5.0,Crime|Drama
369,3,1086,5.0,Crime|Mystery|Thriller
370,3,1094,3.0,Drama|Romance|Thriller
371,3,1103,5.0,Drama
372,3,1136,5.0,Adventure|Comedy|Fantasy
373,3,1179,4.0,Crime|Drama|Film-Noir
374,3,1183,1.0,Drama|Romance|War
375,3,1188,5.0,Comedy|Romance
376,3,1196,5.0,Action|Adventure|Sci-Fi
377,3,1197,5.0,Action|Adventure|Comedy|Fantasy|Romance
378,3,1198,3.0,Action|Adventure
379,3,1199,2.0,Fantasy|Sci-Fi
380,3,1203,5.0,Drama
381,3,1211,1.0,Drama|Fantasy|Romance
382,3,1213,4.0,Crime|Drama
383,3,1219,4.0,Crime|Horror
384,3,1225,4.0,Drama
385,3,1250,5.0,Adventure|Drama|War
386,3,1259,4.0,Adventure|Drama
387,3,1265,4.0,Comedy|Fantasy|Romance
388,3,1266,4.0,Drama|Western
389,3,1279,2.0,Comedy|Drama
390,3,1282,5.0,Animation|Children|Fantasy|Musical
391,3,1283,5.0,Drama|Western
392,3,1288,4.0,Comedy
393,3,1291,4.0,Action|Adventure
394,3,1304,3.0,Action|Western
395,3,1391,1.0,Action|Comedy|Sci-Fi
396,3,1449,5.0,Comedy
397,3,1466,4.0,Crime|Drama
398,3,1500,4.0,Comedy|Crime|Romance
399,3,1517,4.0,Action|Adventure|Comedy
400,3,1580,3.0,Action|Comedy|Sci-Fi
401,3,1597,1.0,Drama|Mystery|Romance|Thriller
402,3,1617,2.0,Crime|Film-Noir|Mystery|Thriller
403,3,1641,4.0,Comedy|Drama
404,3,1704,1.0,Drama|Romance
405,3,1719,4.0,Drama
406,3,1732,4.0,Comedy|Crime
407,3,1733,5.0,Drama|Romance
408,3,1734,3.0,Comedy|Drama
409,3,1834,5.0,Crime|Drama|Mystery|Thriller
410,3,1860,2.0,Drama
411,3,1883,4.0,Comedy|Drama|Romance
412,3,1885,3.0,Comedy|Drama|Romance
413,3,1892,2.0,Thriller
414,3,1895,4.0,Comedy|Drama|Romance
415,3,1907,3.0,Adventure|Animation|Children|Comedy|Drama|Musical|Romance
416,3,1914,4.0,Comedy|Drama
417,3,1916,1.0,Drama|Romance
418,3,1923,3.0,Comedy|Romance
419,3,1947,5.0,Drama|Musical|Romance
420,3,1966,2.0,Comedy
421,3,1967,5.0,Adventure|Fantasy|Musical
422,3,1968,4.0,Comedy|Drama
423,3,2019,2.0,Action|Adventure|Drama
424,3,2076,4.0,Drama|Mystery|Thriller
425,3,2078,5.0,Animation|Children|Comedy|Musical
426,3,2109,4.0,Comedy
427,3,2145,3.0,Comedy|Drama|Romance
428,3,2150,5.0,Adventure|Comedy
429,3,2174,5.0,Comedy|Fantasy
430,3,2186,5.0,Crime|Drama|Film-Noir|Thriller
431,3,2203,4.0,Crime|Drama|Thriller
432,3,2204,5.0,Mystery|Thriller
433,3,2282,1.0,Comedy|Drama
434,3,2324,1.0,Comedy|Drama|Romance|War
435,3,2336,2.0,Drama
436,3,2351,4.0,Drama
437,3,2359,4.0,Comedy
438,3,2390,5.0,Comedy
439,3,2395,3.0,Comedy|Drama
440,3,2406,4.0,Action|Adventure|Comedy|Romance
441,3,2467,4.0,Crime|Drama|Mystery|Thriller
442,3,2571,1.0,Action|Sci-Fi|Thriller
443,3,2583,5.0,Comedy|Drama
444,3,2599,5.0,Comedy
445,3,2628,1.0,Action|Adventure|Sci-Fi
446,3,2683,4.0,Action|Adventure|Comedy
447,3,2692,5.0,Action|Crime
448,3,2712,2.0,Drama|Mystery|Thriller
449,3,2762,4.0,Drama|Horror|Mystery
450,3,2763,1.0,Action|Mystery
451,3,2770,2.0,Comedy
452,3,2791,5.0,Comedy
453,3,2843,5.0,Comedy|Romance
454,3,2858,5.0,Drama|Romance
455,3,2874,4.0,Comedy|Musical|Romance
456,3,2921,4.0,Western
457,3,2926,5.0,Comedy|Drama
458,3,2959,2.0,Action|Crime|Drama|Thriller
459,3,2973,2.0,Comedy|Crime|Drama
460,3,2997,4.0,Comedy|Drama|Fantasy
461,3,3033,4.0,Comedy|Sci-Fi
462,3,3044,5.0,Mystery|Romance|Thriller
463,3,3060,4.0,Comedy|Drama|Musical
464,3,3079,3.0,Comedy|Drama|Romance
465,3,3083,5.0,Drama
466,3,3160,4.0,Drama
467,3,3175,1.0,Adventure|Comedy|Sci-Fi
468,3,3176,4.0,Drama|Mystery|Thriller
469,3,3204,4.0,Action|Mystery|Thriller
470,3,3255,4.0,Comedy|Drama
471,3,3317,4.0,Comedy|Drama
472,3,3358,3.0,Comedy|Drama|Fantasy|Romance
473,3,3365,5.0,Drama|Western
474,3,3386,4.0,Drama|Mystery|Thriller
475,3,3408,4.0,Drama
476,3,3481,2.0,Comedy|Drama|Romance
477,3,3489,1.0,Adventure|Comedy|Fantasy
478,3,3508,5.0,Action|Adventure|Drama|Thriller|Western
479,3,3538,2.0,Comedy
480,3,3591,1.0,Comedy|Drama
481,3,3788,3.0,Drama|Mystery
482,3,3809,3.0,Comedy
483,3,3851,5.0,Comedy
484,3,3897,4.0,Drama
485,3,3911,3.0,Comedy
486,3,3967,4.0,Drama
487,3,3996,4.0,Action|Drama|Romance
488,3,4002,3.0,Comedy
489,3,4014,1.0,Drama|Romance
490,3,4020,3.0,Thriller
491,3,4021,4.0,Drama
492,3,4027,3.0,Adventure|Comedy|Crime
493,3,4029,3.0,Comedy|Drama
494,3,4033,4.0,Drama|Thriller|War
495,3,4034,5.0,Crime|Drama|Thriller
496,3,4074,3.0,Drama
497,3,4121,4.0,Action|Adventure|Comedy|Sci-Fi
498,3,4144,3.0,Drama|Romance
499,3,4166,3.0,Action|Drama
500,3,4226,2.0,Mystery|Thriller
501,3,4239,5.0,Crime|Drama
502,3,4246,4.0,Comedy|Drama|Romance
503,3,4252,3.0,Drama
504,3,4260,2.0,Drama
505,3,4273,4.0,Drama
506,3,4308,1.0,Drama|Musical|Romance
507,3,4347,4.0,Comedy|Drama
508,3,4381,3.0,Comedy
509,3,4641,1.0,Comedy|Drama
510,3,4741,3.0,Comedy|Drama|Romance
511,3,4765,5.0,Drama
512,3,4881,3.0,Crime|Drama
513,3,4896,4.0,Adventure|Children|Fantasy
514,3,4902,4.0,Drama|Fantasy|Horror|Thriller|War
515,3,4967,5.0,Drama|War
516,4,1,4.0,Adventure|Animation|Children|Comedy|Fantasy
517,4,21,4.0,Comedy|Crime|Thriller
518,4,34,4.0,Children|Drama
519,4,36,4.0,Crime|Drama
520,4,39,3.0,Comedy|Romance
521,4,50,4.0,Crime|Mystery|Thriller
522,4,58,5.0,Comedy|Drama|Romance
523,4,110,4.0,Action|Drama|War
524,4,150,3.0,Adventure|Drama|IMAX
525,4,153,3.0,Action|Adventure|Comedy|Crime
526,4,232,4.0,Comedy|Drama|Romance
527,4,247,5.0,Crime|Drama
528,4,253,3.0,Drama|Horror
529,4,261,4.0,Drama
530,4,265,3.0,Drama|Fantasy|Romance
531,4,266,1.0,Drama|Romance|War|Western
532,4,290,5.0,Crime|Drama
533,4,296,5.0,Comedy|Crime|Drama|Thriller
534,4,300,3.0,Drama
535,4,316,2.0,Action|Adventure|Sci-Fi
536,4,318,3.0,Crime|Drama
537,4,344,3.0,Comedy
538,4,349,3.0,Action|Crime|Drama|Thriller
539,4,357,2.0,Comedy|Romance
540,4,364,3.0,Adventure|Animation|Children|Drama|Musical|IMAX
541,4,367,4.0,Action|Comedy|Crime|Fantasy
542,4,380,2.0,Action|Adventure|Comedy|Romance|Thriller
543,4,410,3.0,Children|Comedy|Fantasy
544,4,457,4.0,Thriller
545,4,474,4.0,Action|Thriller
546,4,475,5.0,Drama
547,4,515,3.0,Drama|Romance
548,4,527,5.0,Drama|War
549,4,531,4.0,Children|Drama
550,4,534,3.0,Drama|Romance
551,4,588,4.0,Adventure|Animation|Children|Comedy|Musical
552,4,589,3.0,Action|Sci-Fi
553,4,590,5.0,Adventure|Drama|Western
554,4,592,3.0,Action|Crime|Thriller
555,4,594,5.0,Animation|Children|Drama|Fantasy|Musical
556,4,595,5.0,Animation|Children|Fantasy|Musical|Romance|IMAX
557,4,596,5.0,Animation|Children|Fantasy|Musical
558,4,597,3.0,Comedy|Romance
559,4,608,3.0,Comedy|Crime|Drama|Thriller
560,5,2,4.0,Adventure|Children|Fantasy
561,5,3,5.0,Comedy|Romance
562,5,4,3.0,Comedy|Drama|Romance
563,5,5,5.0,Comedy
564,5,6,4.0,Action|Crime|Thriller
565,5,7,4.0,Comedy|Romance
566,5,8,3.0,Adventure|Children
567,5,10,3.0,Action|Adventure|Thriller
568,5,11,4.0,Comedy|Drama|Romance
569,5,13,3.0,Adventure|Animation|Children
570,5,15,4.0,Action|Adventure|Romance
571,5,16,4.0,Crime|Drama
572,5,17,4.0,Drama|Romance
573,5,19,2.0,Comedy
574,5,21,2.0,Comedy|Crime|Thriller
575,5,22,5.0,Crime|Drama|Horror|Mystery|Thriller
576,5,24,4.0,Drama|Sci-Fi
577,5,25,3.0,Drama|Romance
578,5,26,4.0,Drama
579,5,27,3.0,Children|Drama
580,5,31,3.0,Drama
581,5,32,4.0,Mystery|Sci-Fi|Thriller
582,5,34,4.0,Children|Drama
583,5,36,5.0,Crime|Drama
584,5,41,4.0,Drama|War
585,5,43,4.0,Drama
586,5,45,3.0,Comedy|Drama|Thriller
587,5,46,4.0,Drama|Romance
588,5,47,4.0,Mystery|Thriller
589,5,50,1.0,Crime|Mystery|Thriller
590,5,54,4.0,Children|Comedy
591,5,60,4.0,Adventure|Children|Fantasy
592,5,61,4.0,Drama|Thriller
593,5,62,4.0,Drama
594,5,65,3.0,Comedy
595,5,66,3.0,Action|Sci-Fi|Thriller
596,5,76,4.0,Action|Sci-Fi|Thriller
597,5,79,3.0,Drama|Thriller
598,5,86,5.0,Action|Adventure|Drama
599,5,87,3.0,Children|Comedy
600,5,88,2.0,Comedy
601,5,89,4.0,Action|Thriller
602,5,92,4.0,Drama|Horror|Thriller
603,5,93,4.0,Comedy|Horror|Romance
604,5,95,4.0,Action|Adventure|Thriller
605,5,100,3.0,Drama|Thriller
606,5,102,1.0,Comedy
607,5,104,4.0,Comedy
608,5,105,3.0,Drama|Romance
609,5,110,5.0,Action|Drama|War
610,5,112,4.0,Action|Adventure|Comedy|Crime
611,5,113,3.0,Drama|Mystery
612,5,126,3.0,Adventure|Children|Fantasy
613,5,135,3.0,Comedy
614,5,140,3.0,Drama|Romance
615,5,141,4.0,Comedy
616,5,145,4.0,Action|Comedy|Crime|Drama|Thriller
617,5,146,4.0,Adventure|Children
618,5,150,4.0,Adventure|Drama|IMAX
619,5,151,4.0,Action|Drama|Romance|War
